,STATION,DATE,TIME,ENTRIES,EXITS
817,BEACH 44 ST,04/13/2019,1,19.0,63.0
859,BEACH 60 ST,04/13/2019,1,47.0,148.0
901,BEACH 67 ST,04/13/2019,1,34.0,128.0
943,BEACH 90 ST,04/13/2019,1,22.0,31.0
985,BEACH 98 ST,04/13/2019,1,12.0,18.0
1027,BROAD CHANNEL,04/13/2019,1,3.0,4.0
1069,BROADWAY JCT,04/13/2019,1,252.0,801.0
1111,CANAL ST,04/13/2019,1,556.0,232.0
1153,CHAMBERS ST,04/13/2019,1,508.0,134.0
1195,DYCKMAN ST,04/13/2019,1,77.0,16.0
1237,EUCLID AV,04/13/2019,1,133.0,277.0
1279,FAR ROCKAWAY,04/13/2019,1,84.0,264.0
1321,FRANKLIN AV,04/13/2019,1,110.0,139.0
1363,FULTON ST,04/13/2019,1,513.0,815.0
1405,GRANT AV,04/13/2019,1,66.0,353.0
1447,HIGH ST,04/13/2019,1,200.0,109.0
1489,HOWARD BCH JFK,04/13/2019,1,181.0,197.0
1531,HOYT-SCHER,04/13/2019,1,278.0,285.0
1573,INWOOD-207 ST,04/13/2019,1,120.0,188.0
1615,JAY ST-METROTEC,04/13/2019,1,518.0,370.0
1657,NOSTRAND AV,04/13/2019,1,3502.0,38368.0
1699,OZONE PK LEFFRT,04/13/2019,1,90.0,211.0
1741,PARK PLACE,04/13/2019,1,39.0,35.0
1783,ROCKAWAY BLVD,04/13/2019,1,105.0,70.0
1825,ROCKAWAY PARK B,04/13/2019,1,9.0,28.0
1867,TIMES SQ-42 ST,04/13/2019,1,4164.0,1416.0
1909,UTICA AV,04/13/2019,1,238.0,653.0
1951,W 4 ST-WASH SQ,04/13/2019,1,1667.0,582.0
1993,WORLD TRADE CTR,04/13/2019,1,56.0,6.0
2,104 ST,04/13/2019,2,152.0,10.0
44,111 ST,04/13/2019,2,401.0,27.0
86,125 ST,04/13/2019,2,1135.0,1026.0
128,14 ST,04/13/2019,2,465.0,785.0
170,145 ST,04/13/2019,2,1378.0,634.0
188,168 ST,04/13/2019,2,8919.0,29336.0
230,175 ST,04/13/2019,2,796.0,202.0
272,181 ST,04/13/2019,2,987.0,232.0
314,190 ST,04/13/2019,2,14.0,12.0
356,34 ST-PENN STA,04/13/2019,2,6029.0,6019.0
398,42 ST-PORT AUTH,04/13/2019,2,4117.0,4522.0
440,59 ST COLUMBUS,04/13/2019,2,1086.0,2066.0
482,8 AV,04/13/2019,2,572.0,888.0
524,80 ST,04/13/2019,2,650.0,89.0
566,88 ST,04/13/2019,2,482.0,46.0
608,AQUEDUCT N.COND,04/13/2019,2,78.0,55.0
650,AQUEDUCT RACETR,04/13/2019,2,176.0,9.0
692,BEACH 105 ST,04/13/2019,2,14.0,14.0
734,BEACH 25 ST,04/13/2019,2,188.0,68.0
776,BEACH 36 ST,04/13/2019,2,108.0,34.0
818,BEACH 44 ST,04/13/2019,2,69.0,44.0
860,BEACH 60 ST,04/13/2019,2,225.0,49.0
902,BEACH 67 ST,04/13/2019,2,238.0,66.0
944,BEACH 90 ST,04/13/2019,2,82.0,39.0
986,BEACH 98 ST,04/13/2019,2,48.0,19.0
1028,BROAD CHANNEL,04/13/2019,2,34.0,3.0
1070,BROADWAY JCT,04/13/2019,2,987.0,533.0
1112,CANAL ST,04/13/2019,2,240.0,424.0
1154,CHAMBERS ST,04/13/2019,2,276.0,375.0
1196,DYCKMAN ST,04/13/2019,2,723.0,18.0
1238,EUCLID AV,04/13/2019,2,1044.0,163.0
1280,FAR ROCKAWAY,04/13/2019,2,426.0,285.0
1322,FRANKLIN AV,04/13/2019,2,399.0,388.0
1364,FULTON ST,04/13/2019,2,2345.0,4964.0
1406,GRANT AV,04/13/2019,2,618.0,146.0
1448,HIGH ST,04/13/2019,2,145.0,119.0
1490,HOWARD BCH JFK,04/13/2019,2,268.0,305.0
1532,HOYT-SCHER,04/13/2019,2,187.0,316.0
1574,INWOOD-207 ST,04/13/2019,2,1066.0,187.0
1616,JAY ST-METROTEC,04/13/2019,2,695.0,555.0
1658,NOSTRAND AV,04/13/2019,2,829.0,570.0
1700,OZONE PK LEFFRT,04/13/2019,2,900.0,223.0
1742,PARK PLACE,04/13/2019,2,25.0,95.0
1784,ROCKAWAY BLVD,04/13/2019,2,1134.0,161.0
1826,ROCKAWAY PARK B,04/13/2019,2,67.0,57.0
1868,TIMES SQ-42 ST,04/13/2019,2,1731.0,3196.0
1910,UTICA AV,04/13/2019,2,1799.0,751.0
1952,W 4 ST-WASH SQ,04/13/2019,2,1047.0,2096.0
1994,WORLD TRADE CTR,04/13/2019,2,22.0,14.0
3,104 ST,04/13/2019,3,187.0,44.0
45,111 ST,04/13/2019,3,267.0,61.0
87,125 ST,04/13/2019,3,4326.0,3725.0
129,14 ST,04/13/2019,3,1774.0,3445.0
171,145 ST,04/13/2019,3,4643.0,2270.0
189,168 ST,04/13/2019,3,5091.0,27889.0
231,175 ST,04/13/2019,3,2347.0,651.0
273,181 ST,04/13/2019,3,2378.0,849.0
315,190 ST,04/13/2019,3,137.0,66.0
357,34 ST-PENN STA,04/13/2019,3,16134.0,13935.0
399,42 ST-PORT AUTH,04/13/2019,3,11529.0,12380.0
441,59 ST COLUMBUS,04/13/2019,3,6375.0,10607.0
483,8 AV,04/13/2019,3,2575.0,3413.0
525,80 ST,04/13/2019,3,751.0,93.0
567,88 ST,04/13/2019,3,481.0,45.0
609,AQUEDUCT N.COND,04/13/2019,3,66.0,414.0
651,AQUEDUCT RACETR,04/13/2019,3,76.0,27.0
693,BEACH 105 ST,04/13/2019,3,11.0,20.0
735,BEACH 25 ST,04/13/2019,3,246.0,127.0
777,BEACH 36 ST,04/13/2019,3,145.0,72.0
819,BEACH 44 ST,04/13/2019,3,105.0,86.0
861,BEACH 60 ST,04/13/2019,3,304.0,108.0
903,BEACH 67 ST,04/13/2019,3,364.0,165.0
945,BEACH 90 ST,04/13/2019,3,100.0,86.0
987,BEACH 98 ST,04/13/2019,3,45.0,45.0
1029,BROAD CHANNEL,04/13/2019,3,29.0,10.0
1071,BROADWAY JCT,04/13/2019,3,1953.0,1284.0
1113,CANAL ST,04/13/2019,3,1334.0,3329.0
1155,CHAMBERS ST,04/13/2019,3,1536.0,3004.0
1197,DYCKMAN ST,04/13/2019,3,1330.0,27.0
1239,EUCLID AV,04/13/2019,3,1845.0,473.0
1281,FAR ROCKAWAY,04/13/2019,3,569.0,455.0
1323,FRANKLIN AV,04/13/2019,3,1205.0,760.0
1365,FULTON ST,04/13/2019,3,8266.0,9360.0
1407,GRANT AV,04/13/2019,3,1075.0,379.0
1449,HIGH ST,04/13/2019,3,1153.0,1799.0
1491,HOWARD BCH JFK,04/13/2019,3,540.0,610.0
1533,HOYT-SCHER,04/13/2019,3,1080.0,1416.0
1575,INWOOD-207 ST,04/13/2019,3,1989.0,560.0
1617,JAY ST-METROTEC,04/13/2019,3,3160.0,2996.0
1659,NOSTRAND AV,04/13/2019,3,3537.0,1966.0
1701,OZONE PK LEFFRT,04/13/2019,3,1099.0,477.0
1743,PARK PLACE,04/13/2019,3,166.0,404.0
1785,ROCKAWAY BLVD,04/13/2019,3,1208.0,242.0
1827,ROCKAWAY PARK B,04/13/2019,3,105.0,96.0
1869,TIMES SQ-42 ST,04/13/2019,3,7501.0,12633.0
1911,UTICA AV,04/13/2019,3,3543.0,1670.0
1953,W 4 ST-WASH SQ,04/13/2019,3,4284.0,8065.0
1995,WORLD TRADE CTR,04/13/2019,3,323.0,79.0
4,104 ST,04/13/2019,4,157.0,63.0
46,111 ST,04/13/2019,4,274.0,103.0
88,125 ST,04/13/2019,4,6441.0,5013.0
130,14 ST,04/13/2019,4,3841.0,3709.0
172,145 ST,04/13/2019,4,5289.0,3509.0
190,168 ST,04/13/2019,4,3411.0,1218.0
232,175 ST,04/13/2019,4,2807.0,1115.0
274,181 ST,04/13/2019,4,2183.0,1614.0
316,190 ST,04/13/2019,4,247.0,123.0
358,34 ST-PENN STA,04/13/2019,4,20746.0,19016.0
400,42 ST-PORT AUTH,04/13/2019,4,14519.0,14401.0
442,59 ST COLUMBUS,04/13/2019,4,13675.0,14811.0
484,8 AV,04/13/2019,4,6184.0,4194.0
526,80 ST,04/13/2019,4,686.0,359.0
568,88 ST,04/13/2019,4,348.0,127.0
610,AQUEDUCT N.COND,04/13/2019,4,111.0,579.0
652,AQUEDUCT RACETR,04/13/2019,4,376.0,66.0
694,BEACH 105 ST,04/13/2019,4,19.0,13.0
736,BEACH 25 ST,04/13/2019,4,239.0,224.0
778,BEACH 36 ST,04/13/2019,4,166.0,146.0
820,BEACH 44 ST,04/13/2019,4,127.0,91.0
862,BEACH 60 ST,04/13/2019,4,357.0,208.0
904,BEACH 67 ST,04/13/2019,4,392.0,309.0
946,BEACH 90 ST,04/13/2019,4,123.0,97.0
988,BEACH 98 ST,04/13/2019,4,58.0,38.0
1030,BROAD CHANNEL,04/13/2019,4,40.0,17.0
1072,BROADWAY JCT,04/13/2019,4,2061.0,2053.0
1114,CANAL ST,04/13/2019,4,3097.0,4720.0
1156,CHAMBERS ST,04/13/2019,4,4121.0,2869.0
1198,DYCKMAN ST,04/13/2019,4,1554.0,43.0
1240,EUCLID AV,04/13/2019,4,1692.0,651.0
1282,FAR ROCKAWAY,04/13/2019,4,729.0,605.0
1324,FRANKLIN AV,04/13/2019,4,1295.0,919.0
1366,FULTON ST,04/13/2019,4,14094.0,10791.0
1408,GRANT AV,04/13/2019,4,950.0,737.0
1450,HIGH ST,04/13/2019,4,2770.0,2726.0
1492,HOWARD BCH JFK,04/13/2019,4,9602.0,33909.0
1534,HOYT-SCHER,04/13/2019,4,2154.0,2158.0
1576,INWOOD-207 ST,04/13/2019,4,1842.0,836.0
1618,JAY ST-METROTEC,04/13/2019,4,6221.0,3122.0
1660,NOSTRAND AV,04/13/2019,4,4362.0,2809.0
1702,OZONE PK LEFFRT,04/13/2019,4,990.0,747.0
1744,PARK PLACE,04/13/2019,4,444.0,483.0
1786,ROCKAWAY BLVD,04/13/2019,4,1245.0,352.0
1828,ROCKAWAY PARK B,04/13/2019,4,135.0,114.0
1870,TIMES SQ-42 ST,04/13/2019,4,13219.0,20665.0
1912,UTICA AV,04/13/2019,4,3368.0,2865.0
1954,W 4 ST-WASH SQ,04/13/2019,4,9477.0,10113.0
1996,WORLD TRADE CTR,04/13/2019,4,1033.0,131.0
5,104 ST,04/13/2019,5,126.0,109.0
47,111 ST,04/13/2019,5,177.0,207.0
89,125 ST,04/13/2019,5,6316.0,5958.0
131,14 ST,04/13/2019,5,3945.0,2778.0
173,145 ST,04/13/2019,5,4092.0,4857.0
191,168 ST,04/13/2019,5,2685.0,1580.0
233,175 ST,04/13/2019,5,2107.0,1784.0
275,181 ST,04/13/2019,5,1369.0,1969.0
317,190 ST,04/13/2019,5,138.0,139.0
359,34 ST-PENN STA,04/13/2019,5,20167.0,18246.0
401,42 ST-PORT AUTH,04/13/2019,5,13179.0,16039.0
443,59 ST COLUMBUS,04/13/2019,5,18644.0,12925.0
485,8 AV,04/13/2019,5,7251.0,3310.0
527,80 ST,04/13/2019,5,338.0,499.0
569,88 ST,04/13/2019,5,229.0,229.0
611,AQUEDUCT N.COND,04/13/2019,5,109.0,352.0
653,AQUEDUCT RACETR,04/13/2019,5,882.0,48.0
695,BEACH 105 ST,04/13/2019,5,20.0,22.0
737,BEACH 25 ST,04/13/2019,5,139.0,282.0
779,BEACH 36 ST,04/13/2019,5,97.0,219.0
821,BEACH 44 ST,04/13/2019,5,87.0,115.0
863,BEACH 60 ST,04/13/2019,5,245.0,228.0
905,BEACH 67 ST,04/13/2019,5,340.0,305.0
947,BEACH 90 ST,04/13/2019,5,83.0,136.0
989,BEACH 98 ST,04/13/2019,5,42.0,77.0
1031,BROAD CHANNEL,04/13/2019,5,16.0,11.0
1073,BROADWAY JCT,04/13/2019,5,1714.0,2767.0
1115,CANAL ST,04/13/2019,5,4221.0,4309.0
1157,CHAMBERS ST,04/13/2019,5,4772.0,2281.0
1199,DYCKMAN ST,04/13/2019,5,1040.0,32.0
1241,EUCLID AV,04/13/2019,5,1236.0,737.0
1283,FAR ROCKAWAY,04/13/2019,5,594.0,773.0
1325,FRANKLIN AV,04/13/2019,5,1080.0,1044.0
1367,FULTON ST,04/13/2019,5,12704.0,7138.0
1409,GRANT AV,04/13/2019,5,651.0,900.0
1451,HIGH ST,04/13/2019,5,3889.0,2547.0
1493,HOWARD BCH JFK,04/13/2019,5,680.0,1276.0
1535,HOYT-SCHER,04/13/2019,5,2429.0,2066.0
1577,INWOOD-207 ST,04/13/2019,5,1118.0,953.0
1619,JAY ST-METROTEC,04/13/2019,5,5611.0,2816.0
1661,NOSTRAND AV,04/13/2019,5,3793.0,3871.0
1703,OZONE PK LEFFRT,04/13/2019,5,803.0,1267.0
1745,PARK PLACE,04/13/2019,5,510.0,382.0
1787,ROCKAWAY BLVD,04/13/2019,5,944.0,429.0
1829,ROCKAWAY PARK B,04/13/2019,5,100.0,105.0
1871,TIMES SQ-42 ST,04/13/2019,5,8281.0,13233.0
1913,UTICA AV,04/13/2019,5,2431.0,3865.0
1955,W 4 ST-WASH SQ,04/13/2019,5,10844.0,10393.0
1997,WORLD TRADE CTR,04/13/2019,5,993.0,74.0
6,104 ST,04/14/2019,0,51.0,90.0
48,111 ST,04/14/2019,0,71.0,98.0
90,125 ST,04/14/2019,0,3630.0,3677.0
132,14 ST,04/14/2019,0,1967.0,1103.0
174,145 ST,04/14/2019,0,1993.0,3865.0
192,168 ST,04/14/2019,0,1390.0,1112.0
234,175 ST,04/14/2019,0,1427.0,1138.0
276,181 ST,04/14/2019,0,472.0,1405.0
318,190 ST,04/14/2019,0,6.0,93.0
360,34 ST-PENN STA,04/14/2019,0,9805.0,8640.0
402,42 ST-PORT AUTH,04/14/2019,0,11666.0,7557.0
444,59 ST COLUMBUS,04/14/2019,0,9830.0,4563.0
486,8 AV,04/14/2019,0,4002.0,1707.0
528,80 ST,04/14/2019,0,129.0,365.0
570,88 ST,04/14/2019,0,110.0,158.0
612,AQUEDUCT N.COND,04/14/2019,0,50.0,214.0
654,AQUEDUCT RACETR,04/14/2019,0,507.0,38.0
696,BEACH 105 ST,04/14/2019,0,5.0,26.0
738,BEACH 25 ST,04/14/2019,0,99.0,278.0
780,BEACH 36 ST,04/14/2019,0,54.0,148.0
822,BEACH 44 ST,04/14/2019,0,50.0,121.0
864,BEACH 60 ST,04/14/2019,0,156.0,236.0
906,BEACH 67 ST,04/14/2019,0,154.0,252.0
948,BEACH 90 ST,04/14/2019,0,37.0,80.0
990,BEACH 98 ST,04/14/2019,0,16.0,40.0
1032,BROAD CHANNEL,04/14/2019,0,15.0,3.0
1074,BROADWAY JCT,04/14/2019,0,929.0,2042.0
1116,CANAL ST,04/14/2019,0,2438.0,1540.0
1158,CHAMBERS ST,04/14/2019,0,2365.0,832.0
1200,DYCKMAN ST,04/14/2019,0,369.0,22.0
1242,EUCLID AV,04/14/2019,0,693.0,518.0
1284,FAR ROCKAWAY,04/14/2019,0,291.0,551.0
1326,FRANKLIN AV,04/14/2019,0,459.0,577.0
1368,FULTON ST,04/14/2019,0,4474.0,2518.0
1410,GRANT AV,04/14/2019,0,297.0,712.0
1452,HIGH ST,04/14/2019,0,2180.0,915.0
1494,HOWARD BCH JFK,04/14/2019,0,535.0,501.0
1536,HOYT-SCHER,04/14/2019,0,1333.0,1115.0
1578,INWOOD-207 ST,04/14/2019,0,407.0,736.0
1620,JAY ST-METROTEC,04/14/2019,0,2804.0,1716.0
1662,NOSTRAND AV,04/14/2019,0,1922.0,3266.0
1704,OZONE PK LEFFRT,04/14/2019,0,408.0,745.0
1746,PARK PLACE,04/14/2019,0,256.0,144.0
1788,ROCKAWAY BLVD,04/14/2019,0,463.0,217.0
1830,ROCKAWAY PARK B,04/14/2019,0,35.0,62.0
1872,TIMES SQ-42 ST,04/14/2019,0,19961.0,12011.0
1914,UTICA AV,04/14/2019,0,1146.0,2979.0
1956,W 4 ST-WASH SQ,04/14/2019,0,9067.0,4398.0
1998,WORLD TRADE CTR,04/14/2019,0,313.0,34.0
7,104 ST,04/14/2019,1,14.0,25.0
49,111 ST,04/14/2019,1,28.0,30.0
91,125 ST,04/14/2019,1,817.0,1197.0
133,14 ST,04/14/2019,1,526.0,209.0
175,145 ST,04/14/2019,1,430.0,1678.0
193,168 ST,04/14/2019,1,245.0,305.0
235,175 ST,04/14/2019,1,189.0,407.0
277,181 ST,04/14/2019,1,63.0,335.0
319,190 ST,04/14/2019,1,10.0,41.0
361,34 ST-PENN STA,04/14/2019,1,5614.0,23272.0
403,42 ST-PORT AUTH,04/14/2019,1,2090.0,1512.0
445,59 ST COLUMBUS,04/14/2019,1,2243.0,987.0
487,8 AV,04/14/2019,1,1169.0,286.0
529,80 ST,04/14/2019,1,54.0,139.0
571,88 ST,04/14/2019,1,27.0,55.0
613,AQUEDUCT N.COND,04/14/2019,1,35.0,64.0
655,AQUEDUCT RACETR,04/14/2019,1,256.0,10.0
697,BEACH 105 ST,04/14/2019,1,5.0,4.0
739,BEACH 25 ST,04/14/2019,1,18.0,124.0
781,BEACH 36 ST,04/14/2019,1,8.0,76.0
823,BEACH 44 ST,04/14/2019,1,9.0,73.0
865,BEACH 60 ST,04/14/2019,1,48.0,146.0
907,BEACH 67 ST,04/14/2019,1,35.0,111.0
949,BEACH 90 ST,04/14/2019,1,19.0,39.0
991,BEACH 98 ST,04/14/2019,1,7.0,21.0
1033,BROAD CHANNEL,04/14/2019,1,1.0,2.0
1075,BROADWAY JCT,04/14/2019,1,307.0,864.0
1117,CANAL ST,04/14/2019,1,633.0,274.0
1159,CHAMBERS ST,04/14/2019,1,392.0,170.0
1201,DYCKMAN ST,04/14/2019,1,121.0,8.0
1243,EUCLID AV,04/14/2019,1,146.0,247.0
1285,FAR ROCKAWAY,04/14/2019,1,76.0,289.0
1327,FRANKLIN AV,04/14/2019,1,129.0,162.0
1369,FULTON ST,04/14/2019,1,587.0,625.0
1411,GRANT AV,04/14/2019,1,95.0,378.0
1453,HIGH ST,04/14/2019,1,263.0,162.0
1495,HOWARD BCH JFK,04/14/2019,1,203.0,241.0
1537,HOYT-SCHER,04/14/2019,1,285.0,302.0
1579,INWOOD-207 ST,04/14/2019,1,99.0,179.0
1621,JAY ST-METROTEC,04/14/2019,1,555.0,465.0
1663,NOSTRAND AV,04/14/2019,1,482.0,1047.0
1705,OZONE PK LEFFRT,04/14/2019,1,120.0,291.0
1747,PARK PLACE,04/14/2019,1,36.0,34.0
1789,ROCKAWAY BLVD,04/14/2019,1,112.0,82.0
1831,ROCKAWAY PARK B,04/14/2019,1,10.0,50.0
1873,TIMES SQ-42 ST,04/14/2019,1,5882.0,1786.0
1915,UTICA AV,04/14/2019,1,239.0,843.0
1957,W 4 ST-WASH SQ,04/14/2019,1,2051.0,779.0
1999,WORLD TRADE CTR,04/14/2019,1,45.0,15.0
8,104 ST,04/14/2019,2,93.0,12.0
50,111 ST,04/14/2019,2,198.0,15.0
92,125 ST,04/14/2019,2,846.0,850.0
134,14 ST,04/14/2019,2,27097.0,39570.0
176,145 ST,04/14/2019,2,1044.0,644.0
194,168 ST,04/14/2019,2,817.0,408.0
236,175 ST,04/14/2019,2,507.0,165.0
278,181 ST,04/14/2019,2,752.0,202.0
320,190 ST,04/14/2019,2,4.0,19.0
362,34 ST-PENN STA,04/14/2019,2,11715.0,29522.0
404,42 ST-PORT AUTH,04/14/2019,2,2940.0,3082.0
446,59 ST COLUMBUS,04/14/2019,2,971.0,2657.0
488,8 AV,04/14/2019,2,481.0,732.0
530,80 ST,04/14/2019,2,430.0,87.0
572,88 ST,04/14/2019,2,269.0,25.0
614,AQUEDUCT N.COND,04/14/2019,2,39.0,56.0
656,AQUEDUCT RACETR,04/14/2019,2,153.0,10.0
698,BEACH 105 ST,04/14/2019,2,8.0,5.0
740,BEACH 25 ST,04/14/2019,2,114.0,70.0
782,BEACH 36 ST,04/14/2019,2,77.0,37.0
824,BEACH 44 ST,04/14/2019,2,58.0,29.0
866,BEACH 60 ST,04/14/2019,2,156.0,43.0
908,BEACH 67 ST,04/14/2019,2,153.0,74.0
950,BEACH 90 ST,04/14/2019,2,53.0,40.0
992,BEACH 98 ST,04/14/2019,2,26.0,18.0
1034,BROAD CHANNEL,04/14/2019,2,14.0,6.0
1076,BROADWAY JCT,04/14/2019,2,719.0,535.0
1118,CANAL ST,04/14/2019,2,214.0,433.0
1160,CHAMBERS ST,04/14/2019,2,199.0,304.0
1202,DYCKMAN ST,04/14/2019,2,426.0,16.0
1244,EUCLID AV,04/14/2019,2,685.0,127.0
1286,FAR ROCKAWAY,04/14/2019,2,303.0,292.0
1328,FRANKLIN AV,04/14/2019,2,300.0,276.0
1370,FULTON ST,04/14/2019,2,1981.0,3180.0
1412,GRANT AV,04/14/2019,2,413.0,164.0
1454,HIGH ST,04/14/2019,2,129.0,115.0
1496,HOWARD BCH JFK,04/14/2019,2,300.0,555.0
1538,HOYT-SCHER,04/14/2019,2,179.0,190.0
1580,INWOOD-207 ST,04/14/2019,2,729.0,200.0
1622,JAY ST-METROTEC,04/14/2019,2,548.0,367.0
1664,NOSTRAND AV,04/14/2019,2,722.0,532.0
1706,OZONE PK LEFFRT,04/14/2019,2,563.0,152.0
1748,PARK PLACE,04/14/2019,2,22.0,46.0
1790,ROCKAWAY BLVD,04/14/2019,2,710.0,128.0
1832,ROCKAWAY PARK B,04/14/2019,2,42.0,57.0
1874,TIMES SQ-42 ST,04/14/2019,2,1610.0,1931.0
1916,UTICA AV,04/14/2019,2,1328.0,627.0
1958,W 4 ST-WASH SQ,04/14/2019,2,796.0,1520.0
2000,WORLD TRADE CTR,04/14/2019,2,14.0,10.0
9,104 ST,04/14/2019,3,146.0,27.0
51,111 ST,04/14/2019,3,211.0,34.0
93,125 ST,04/14/2019,3,3441.0,3688.0
135,14 ST,04/14/2019,3,28605.0,2519.0
177,145 ST,04/14/2019,3,3915.0,1943.0
195,168 ST,04/14/2019,3,2397.0,720.0
237,175 ST,04/14/2019,3,1908.0,486.0
279,181 ST,04/14/2019,3,2065.0,718.0
321,190 ST,04/14/2019,3,78.0,54.0
363,34 ST-PENN STA,04/14/2019,3,12805.0,12343.0
405,42 ST-PORT AUTH,04/14/2019,3,8825.0,9013.0
447,59 ST COLUMBUS,04/14/2019,3,5961.0,8071.0
489,8 AV,04/14/2019,3,2260.0,2969.0
531,80 ST,04/14/2019,3,564.0,83.0
573,88 ST,04/14/2019,3,360.0,44.0
615,AQUEDUCT N.COND,04/14/2019,3,66.0,351.0
657,AQUEDUCT RACETR,04/14/2019,3,80.0,24.0
699,BEACH 105 ST,04/14/2019,3,22.0,8.0
741,BEACH 25 ST,04/14/2019,3,192.0,100.0
783,BEACH 36 ST,04/14/2019,3,125.0,82.0
825,BEACH 44 ST,04/14/2019,3,92.0,63.0
867,BEACH 60 ST,04/14/2019,3,274.0,102.0
909,BEACH 67 ST,04/14/2019,3,313.0,101.0
951,BEACH 90 ST,04/14/2019,3,126.0,52.0
993,BEACH 98 ST,04/14/2019,3,48.0,23.0
1035,BROAD CHANNEL,04/14/2019,3,26.0,16.0
1077,BROADWAY JCT,04/14/2019,3,1552.0,1038.0
1119,CANAL ST,04/14/2019,3,1015.0,2414.0
1161,CHAMBERS ST,04/14/2019,3,1334.0,2073.0
1203,DYCKMAN ST,04/14/2019,3,1152.0,39.0
1245,EUCLID AV,04/14/2019,3,1346.0,339.0
1287,FAR ROCKAWAY,04/14/2019,3,475.0,434.0
1329,FRANKLIN AV,04/14/2019,3,1008.0,601.0
1371,FULTON ST,04/14/2019,3,6689.0,7346.0
1413,GRANT AV,04/14/2019,3,781.0,326.0
1455,HIGH ST,04/14/2019,3,882.0,1565.0
1497,HOWARD BCH JFK,04/14/2019,3,588.0,778.0
